sold_price,sqft,num_of_rooms,age,dist_to_downtown,good_school_nearby,crime_rate
425000.0,1500.0,4.5,102.0,0.11218549405337261,0,28968.237034508264
575000.0,1400.0,4.5,27.0,0.05911609710560861,0,7054.518834068045
900000.0,2174.0,6.5,34.0,0.054355448236574705,0,3777.5624574451367
750000.0,1518.0,4.5,27.0,0.042209195893784565,1,7844.505791586083
245000.0,900.0,2.5,34.0,0.020819286563191142,1,2904.785316289741
804000.0,2300.0,8.5,124.0,0.07919684971638272,0,18637.975367403185
334000.0,1338.0,5.5,73.0,0.15861097639507712,0,11986.71497584541
334000.0,1338.0,5.5,73.0,0.15861097639507712,0,7817.472947167409
245000.0,604.0,1.5,16.0,0.020819286563191142,1,2904.785316289741
464900.0,1443.0,4.5,19.0,0.03922009578009744,0,2904.785316289741
135000.0,550.0,1.5,65.0,0.07580404372459201,0,7054.518834068045
835000.0,1586.0,4.5,19.0,0.01106212316873056,0,2904.785316289741
222000.0,1152.0,3.5,84.0,0.18551296185981136,0,19776.93095003107
222000.0,1152.0,3.5,84.0,0.18551296185981136,0,8786.617387192315
587000.0,1600.0,5.5,11.0,0.054355448236574705,0,3777.5624574451367
425000.0,1275.0,4.5,22.0,0.009779751530584982,1,2904.785316289741
235000.0,861.0,5.5,130.0,0.1853678435166187,0,26129.961201455408
495000.0,1350.0,4.5,26.0,0.09527791156925401,0,5937.307141138691
475000.0,1066.0,4.5,17.0,0.07580404372459201,0,8511.792815490344
665000.0,970.0,2.5,12.0,0.042209195893784565,1,7844.505791586083
445000.0,1557.0,4.5,87.0,0.17923227408308978,0,11376.086763662172
332000.0,741.0,2.5,22.0,0.021799344141510166,1,2904.785316289741
400000.0,1351.0,4.5,99.0,0.18551296185981136,0,19776.93095003107
400000.0,1351.0,4.5,99.0,0.18551296185981136,0,8786.617387192315
405000.0,1800.0,4.5,61.0,0.13092673330148674,0,13953.779271829533
170000.0,905.0,2.5,58.0,0.13997192736402433,0,5795.235513793518
285000.0,2082.0,7.5,96.0,0.11349839277275987,0,6974.401816971907
470000.0,685.0,2.5,3.0,0.01106212316873056,0,2904.785316289741
250000.0,645.0,2.5,45.0,0.020819286563191142,1,2904.785316289741
320000.0,1000.0,3.5,63.0,0.021799344141510166,1,2904.785316289741
235000.0,887.0,2.5,70.0,0.020819286563191142,1,2904.785316289741
249000.0,2341.0,5.5,69.0,0.13368835164292042,0,17940.84186575654
301000.0,2300.0,5.5,102.0,0.14236071032767572,0,9155.893814711526
259000.0,2100.0,7.5,125.0,0.19221851766414752,0,6835.523660579154
355000.0,1358.0,4.5,22.0,0.13997192736402433,0,9124.978026707402
850000.0,1776.0,6.5,0.0,0.08705256387379474,0,5784.174983862158
249900.0,1800.0,5.5,116.0,0.14411971125769393,0,9236.92529808578
249900.0,1800.0,5.5,116.0,0.14411971125769393,0,7762.775379325665
324000.0,902.0,2.5,135.0,0.009779751530584982,1,2904.785316289741
485000.0,1896.0,5.5,69.0,0.11231541017153429,0,5899.041180293554
505000.0,1400.0,4.5,51.0,0.021799344141510166,1,2904.785316289741
340000.0,1952.0,6.5,70.0,0.13368835164292042,0,17940.84186575654
901400.0,1880.0,6.5,0.0,0.08705256387379474,0,5784.174983862158
221500.0,900.0,2.5,63.0,0.07580404372459201,0,8511.792815490344
184500.0,840.0,2.5,51.0,0.09462213905846716,0,28968.237034508264
185000.0,800.0,2.5,67.0,0.020819286563191142,1,2904.785316289741
217000.0,800.0,2.5,63.0,0.020819286563191142,1,2904.785316289741
390000.0,1245.0,5.5,73.0,0.16976707020208254,0,6878.255747602481
630000.0,1800.0,4.5,27.0,0.05911609710560861,0,7054.518834068045
153600.0,1004.0,3.5,83.0,0.12401215337618379,0,11376.086763662172
415000.0,1800.0,4.5,96.0,0.09462213905846716,0,28968.237034508264
60000.0,1800.0,6.5,116.0,0.10497502546796642,0,22561.837910110047
300000.0,785.0,2.5,74.0,0.020819286563191142,1,2904.785316289741
385000.0,2245.0,6.5,94.0,0.14499203503986474,0,7719.079035052647
352000.0,900.0,3.5,25.0,0.009779751530584982,1,2904.785316289741
535000.0,1700.0,5.5,112.0,0.05911609710560861,1,5937.307141138691
450000.0,1000.0,2.5,17.0,0.020819286563191142,1,14391.57679373126
700000.0,1667.0,5.5,17.0,0.021785581011310808,0,3837.029234079716
335000.0,864.0,4.5,76.0,0.20148915693406225,0,20442.298630428504
335000.0,864.0,4.5,76.0,0.20148915693406225,0,8361.356648731746
575000.0,2360.0,8.5,114.0,0.11231541017153429,0,5594.811069334601
775000.0,1750.0,5.5,16.0,0.05911609710560861,0,7054.518834068045
474000.0,2400.0,6.5,114.0,0.18478422608544826,0,25288.574379195423
180000.0,1650.0,6.5,17.0,0.05553214213407627,0,5864.192070203994
250000.0,991.0,4.5,30.0,0.15269576026202653,0,14424.98366270816
540000.0,1542.0,5.5,45.0,0.021785581011310808,0,2904.785316289741
145000.0,974.0,3.5,83.0,0.19221851766414752,0,29026.069269541826
295000.0,864.0,3.5,74.0,0.20148915693406225,0,19776.93095003107
295000.0,864.0,3.5,74.0,0.20148915693406225,0,8786.617387192315
489500.0,1550.0,3.5,75.0,0.05911609710560861,0,7054.518834068045
630000.0,2432.0,8.5,102.0,0.13997192736402433,0,5795.235513793518
92500.0,1815.0,7.5,103.0,0.14236071032767572,0,7601.2853819639
470000.0,1400.0,4.5,124.0,0.07580404372459201,0,8511.792815490344
145000.0,1413.0,5.5,105.0,0.14236071032767572,0,22561.837910110047
450000.0,1240.0,4.5,20.0,0.009779751530584982,1,2904.785316289741
750000.0,1200.0,3.5,124.0,0.054355448236574705,1,5871.892782270141
519000.0,1700.0,4.5,20.0,0.09462213905846716,0,8511.792815490344
171017.0,1500.0,6.5,101.0,0.14236071032767572,0,7601.2853819639
285000.0,1291.0,7.5,102.0,0.14411971125769393,0,9236.92529808578
285000.0,1291.0,7.5,102.0,0.14411971125769393,0,7762.775379325665
620000.0,1373.0,4.5,18.0,0.020819286563191142,1,14391.57679373126
663000.0,1256.0,4.5,98.0,0.020819286563191142,1,2904.785316289741
175000.0,1325.0,4.5,54.0,0.03922009578009744,0,3260.7521071968877
837927.0,2400.0,6.5,13.0,0.054355448236574705,0,3777.5624574451367
295000.0,1404.0,4.5,28.0,0.13368835164292042,0,17940.84186575654
435000.0,1450.0,5.5,99.0,0.17923227408308978,0,25288.574379195423
160000.0,2000.0,4.5,77.0,0.1853678435166187,0,17733.0605022223
140000.0,2084.0,6.5,109.0,0.14411971125769393,0,9236.92529808578
140000.0,2084.0,6.5,109.0,0.14411971125769393,0,7762.775379325665
196500.0,1300.0,3.5,99.0,0.11218549405337261,0,28968.237034508264
789500.0,1691.0,4.5,22.0,0.020819286563191142,1,2904.785316289741
210000.0,1000.0,4.5,65.0,0.14236071032767572,0,7601.2853819639
205000.0,1640.0,5.5,102.0,0.19221851766414752,0,6835.523660579154
335000.0,850.0,2.5,60.0,0.020819286563191142,1,2904.785316289741
153500.0,600.0,2.5,51.0,0.07580404372459201,0,8511.792815490344
880000.0,1902.0,4.5,18.0,0.01106212316873056,0,2904.785316289741
535000.0,1200.0,4.5,29.0,0.05911609710560861,0,7054.518834068045
110000.0,1620.0,6.5,127.0,0.10720516383551855,0,22561.837910110047
347000.0,1152.0,6.5,61.0,0.13368835164292042,0,17940.84186575654
280000.0,775.0,2.5,25.0,0.021785581011310808,0,2904.785316289741
517500.0,1308.0,4.5,110.0,0.05911609710560861,0,7054.518834068045
370000.0,1121.0,5.5,71.0,0.15861097639507712,0,11986.71497584541
370000.0,1121.0,5.5,71.0,0.15861097639507712,0,7817.472947167409
315000.0,1650.0,7.5,117.0,0.09254216510326622,0,21624.543667509126
100000.0,960.0,3.5,81.0,0.19221851766414752,0,6835.523660579154
325000.0,1200.0,3.5,95.0,0.11218549405337261,0,28968.237034508264
260000.0,952.0,4.5,82.0,0.1711387987365775,0,18997.79242026939
245000.0,1286.0,4.5,72.0,0.15861097639507712,0,11986.71497584541
245000.0,1286.0,4.5,72.0,0.15861097639507712,0,7817.472947167409
177000.0,604.0,1.5,63.0,0.05911609710560861,0,7054.518834068045
599770.0,1753.0,7.0,100.0,0.13997192736402433,0,5795.235513793518
350500.0,1400.0,5.0,105.0,0.13029191264234166,0,9124.978026707402
625000.0,2160.0,4.5,26.0,0.03222622689673877,0,3777.5624574451367
205000.0,900.0,2.5,62.0,0.07580404372459201,0,8511.792815490344
245000.0,1400.0,4.5,100.0,0.13368835164292042,0,14250.61221788338
287000.0,1300.0,3.5,76.0,0.12907841092917058,0,11376.086763662172
230000.0,1200.0,4.5,60.0,0.05911609710560861,0,7054.518834068045
570000.0,2520.0,7.5,0.0,0.10895416953930147,0,20459.446901236945
277000.0,2100.0,6.5,147.0,0.1853678435166187,0,9155.893814711526
510000.0,1280.0,4.5,45.0,0.020819286563191142,1,2904.785316289741
360000.0,1195.0,5.5,19.0,0.03922009578009744,0,5073.253955779106
625000.0,1650.0,4.5,17.0,0.03222622689673877,0,3777.5624574451367
660000.0,2500.0,7.5,19.0,0.09527791156925401,0,18637.975367403185
730000.0,2760.0,7.5,113.0,0.13092673330148674,0,7114.375655823714
615000.0,2212.0,6.5,130.0,0.12907841092917058,0,7125.353975479337
193500.0,1500.0,7.5,99.0,0.18551296185981136,0,20442.298630428504
193500.0,1500.0,7.5,99.0,0.18551296185981136,0,8361.356648731746
546000.0,1900.0,5.5,18.0,0.07919684971638272,0,18637.975367403185
220000.0,1038.0,4.5,64.0,0.14411971125769393,0,9236.92529808578
220000.0,1038.0,4.5,64.0,0.14411971125769393,0,7762.775379325665
140000.0,1308.0,5.5,77.0,0.1853678435166187,0,18274.539458100255
185000.0,600.0,2.5,113.0,0.07580404372459201,0,8511.792815490344
260000.0,1388.0,7.5,75.0,0.15861097639507712,0,11986.71497584541
260000.0,1388.0,7.5,75.0,0.15861097639507712,0,7817.472947167409
152500.0,1362.0,5.5,102.0,0.14236071032767572,0,7601.2853819639
305000.0,825.0,5.5,75.0,0.15861097639507712,0,11986.71497584541
305000.0,825.0,5.5,75.0,0.15861097639507712,0,7817.472947167409
420000.0,1200.0,4.5,20.0,0.021785581011310808,0,2904.785316289741
510000.0,1400.0,4.5,97.0,0.09462213905846716,0,8511.792815490344
485000.0,1854.0,5.5,60.0,0.21489713435268573,0,10774.573547820564
420000.0,1100.0,4.5,62.0,0.042209195893784565,1,7844.505791586083
387500.0,1137.0,2.5,17.0,0.020819286563191142,1,2904.785316289741
681000.0,2250.0,8.5,101.0,0.13997192736402433,0,5795.235513793518
275000.0,750.0,2.5,24.0,0.009779751530584982,1,14391.57679373126
342000.0,1300.0,4.5,52.0,0.021799344141510166,1,2904.785316289741
255000.0,940.0,4.5,137.0,0.052756763509526475,0,23000.193373726957
326050.0,900.0,3.5,117.0,0.07919684971638272,1,5871.892782270141
309900.0,1057.0,5.5,67.0,0.15861097639507712,0,11986.71497584541
309900.0,1057.0,5.5,67.0,0.15861097639507712,0,7817.472947167409
389000.0,1700.0,6.5,129.0,0.021785581011310808,0,2904.785316289741
435000.0,2157.0,7.5,96.0,0.09527791156925401,0,13953.779271829533
550000.0,1600.0,5.5,94.0,0.21489713435268573,0,6447.212058667166
594500.0,1800.0,4.5,55.0,0.021799344141510166,1,2904.785316289741
665000.0,1800.0,4.5,21.0,0.07919684971638272,0,3777.5624574451367
922000.0,2200.0,6.5,18.0,0.07919684971638272,1,5871.892782270141
605000.0,2400.0,6.5,101.0,0.11023203296682615,0,14513.58220410423
380000.0,2107.0,5.5,100.0,0.14411971125769393,0,13042.131350681539
380000.0,2107.0,5.5,100.0,0.14411971125769393,0,6802.334979133603
450000.0,1889.0,5.5,73.0,0.15269576026202653,0,6447.212058667166
246000.0,1100.0,3.5,105.0,0.13029191264234166,0,9124.978026707402
45000.0,1300.0,4.5,152.0,0.14499203503986474,0,7719.079035052647
270000.0,1250.0,4.5,16.0,0.06853812406245294,0,6376.3177593412765
545000.0,1200.0,4.5,22.0,0.009779751530584982,1,2904.785316289741
143000.0,600.0,1.5,58.0,0.021799344141510166,1,2904.785316289741
402000.0,1250.0,4.5,28.0,0.09527791156925401,1,5871.892782270141
139000.0,600.0,1.5,51.0,0.09462213905846716,0,28968.237034508264
655000.0,1288.0,4.5,5.0,0.11218549405337261,0,28968.237034508264
505000.0,2500.0,6.5,82.0,0.18478422608544826,0,25288.574379195423
225000.0,1922.0,4.5,61.0,0.1853678435166187,0,18274.539458100255
643000.0,1350.0,5.5,22.0,0.042209195893784565,1,7844.505791586083
810000.0,1992.0,7.5,43.0,0.020819286563191142,1,2904.785316289741
487425.0,1200.0,4.5,105.0,0.05911609710560861,0,7054.518834068045
250000.0,1100.0,5.5,62.0,0.18551296185981136,0,20442.298630428504
250000.0,1100.0,5.5,62.0,0.18551296185981136,0,8361.356648731746
660000.0,2782.0,7.5,105.0,0.2123713195725732,0,6447.212058667166
440000.0,2450.0,5.5,110.0,0.11023203296682615,0,14513.58220410423
350000.0,1236.0,5.5,70.0,0.07580404372459201,0,7054.518834068045
46000.0,950.0,3.5,100.0,0.14236071032767572,0,7601.2853819639
795000.0,2200.0,5.5,14.0,0.054355448236574705,0,3777.5624574451367
504000.0,1450.0,6.5,121.0,0.07919684971638272,0,3777.5624574451367
420000.0,1448.0,5.5,17.0,0.09527791156925401,0,13953.779271829533
161000.0,900.0,3.5,43.0,0.1711387987365775,0,18997.79242026939
510000.0,1450.0,4.5,23.0,0.03222622689673877,0,3777.5624574451367
475000.0,1814.0,8.5,96.0,0.18478422608544826,0,7114.375655823714
750000.0,2600.0,7.5,20.0,0.054355448236574705,0,3777.5624574451367
526250.0,2000.0,5.5,26.0,0.03222622689673877,0,3777.5624574451367
370000.0,739.0,2.5,16.0,0.01106212316873056,0,2904.785316289741
392500.0,1035.0,3.5,18.0,0.03922009578009744,0,2904.785316289741
355000.0,1100.0,4.5,75.0,0.18478422608544826,0,25288.574379195423
515500.0,1858.0,5.5,67.0,0.05911609710560861,0,7054.518834068045
155000.0,880.0,3.5,63.0,0.1296833237852825,0,5795.235513793518
142000.0,800.0,2.5,54.0,0.03922009578009744,0,3260.7521071968877
167000.0,900.0,2.5,63.0,0.07580404372459201,0,8511.792815490344
147001.0,1287.0,5.5,99.0,0.14236071032767572,0,9155.893814711526
290000.0,900.0,3.5,79.0,0.1711387987365775,0,18997.79242026939
400000.0,1725.0,6.5,62.0,0.08705256387379474,0,6778.768967434423
372000.0,1070.0,4.5,69.0,0.18478422608544826,0,25288.574379195423
235000.0,1200.0,4.5,29.0,0.21489713435268573,0,10774.573547820564
225000.0,730.0,2.5,99.0,0.09527791156925401,0,18637.975367403185
265000.0,900.0,2.5,115.0,0.07580404372459201,0,8511.792815490344
159000.0,850.0,2.5,57.0,0.11218549405337261,0,28968.237034508264
149500.0,600.0,2.5,65.0,0.09462213905846716,0,8511.792815490344
338000.0,1568.0,5.5,19.0,0.052756763509526475,0,21624.543667509126
170000.0,500.0,1.5,34.0,0.020819286563191142,1,2904.785316289741
235000.0,1150.0,3.5,61.0,0.11218549405337261,0,28968.237034508264
220000.0,850.0,2.5,63.0,0.020819286563191142,1,2904.785316289741
344000.0,826.0,2.5,19.0,0.01106212316873056,0,2904.785316289741
430000.0,1400.0,4.5,21.0,0.021785581011310808,0,2904.785316289741
550000.0,1600.0,4.5,23.0,0.07580404372459201,0,7054.518834068045
290000.0,1500.0,5.5,112.0,0.08705256387379474,0,5784.174983862158
366000.0,1050.0,3.5,100.0,0.09462213905846716,0,28968.237034508264
176000.0,900.0,3.5,54.0,0.1711387987365775,0,18997.79242026939
389900.0,1128.0,4.5,68.0,0.1711387987365775,0,18997.79242026939
415000.0,1150.0,2.5,29.0,0.042209195893784565,1,7844.505791586083
272000.0,1800.0,6.5,75.0,0.13368835164292042,0,17940.84186575654
399000.0,1100.0,4.5,20.0,0.11231541017153429,1,5899.041180293554
225100.0,1433.0,4.5,53.0,0.11218549405337261,0,28968.237034508264
280000.0,1500.0,5.5,70.0,0.1711387987365775,0,18997.79242026939
550000.0,1446.0,4.5,17.0,0.01106212316873056,0,2904.785316289741
290000.0,750.0,2.5,38.0,0.07580404372459201,0,7054.518834068045
785000.0,3000.0,7.5,125.0,0.05553214213407627,0,3777.5624574451367
435000.0,1500.0,5.5,19.0,0.13092673330148674,0,18637.975367403185
285000.0,1243.0,4.5,106.0,0.11023203296682615,0,11376.086763662172
468000.0,1300.0,4.5,20.0,0.03222622689673877,0,3777.5624574451367
295000.0,2200.0,4.5,98.0,0.0746661678740799,0,18852.57067760754
115000.0,1586.0,5.5,137.0,0.14236071032767572,0,22561.837910110047
350000.0,1600.0,4.5,45.0,0.020819286563191142,1,2904.785316289741
860000.0,1775.0,4.5,50.0,0.020819286563191142,1,2904.785316289741
250000.0,1000.0,3.5,51.0,0.21489713435268573,0,10774.573547820564
230000.0,2500.0,4.5,140.0,0.14411971125769393,0,9236.92529808578
230000.0,2500.0,4.5,140.0,0.14411971125769393,0,7762.775379325665
451000.0,1500.0,4.5,127.0,0.11231541017153429,0,5594.811069334601
229000.0,1835.0,7.5,129.0,0.19221851766414752,0,6835.523660579154
510000.0,1750.0,4.5,57.0,0.05911609710560861,0,7054.518834068045
421440.0,1207.0,4.5,27.0,0.009779751530584982,1,2904.785316289741
450000.0,1800.0,5.5,56.0,0.020819286563191142,1,14391.57679373126
675000.0,2000.0,5.5,117.0,0.009779751530584982,1,2904.785316289741
292000.0,1688.0,6.5,77.0,0.14411971125769393,0,9236.92529808578
292000.0,1688.0,6.5,77.0,0.14411971125769393,0,7762.775379325665
176000.0,500.0,1.5,34.0,0.020819286563191142,1,14391.57679373126
235000.0,642.0,1.5,34.0,0.020819286563191142,1,2904.785316289741
420000.0,1600.0,5.5,51.0,0.07580404372459201,0,8511.792815490344
885000.0,1800.0,5.5,20.0,0.01106212316873056,0,2904.785316289741
685000.0,2200.0,5.5,46.0,0.020819286563191142,1,2904.785316289741
318000.0,2072.0,6.5,68.0,0.1853678435166187,0,17733.0605022223
482250.0,1725.0,4.5,114.0,0.021785581011310808,0,2904.785316289741
850000.0,2061.0,6.5,76.0,0.11231541017153429,0,5899.041180293554
455000.0,1400.0,4.5,23.0,0.054355448236574705,0,3777.5624574451367
205000.0,800.0,2.5,53.0,0.07580404372459201,0,7054.518834068045
300000.0,850.0,2.5,101.0,0.05911609710560861,0,7054.518834068045
475000.0,1128.0,5.5,72.0,0.08705256387379474,0,5784.174983862158
170000.0,1176.0,6.5,125.0,0.10497502546796642,0,22561.837910110047
375000.0,1147.0,5.5,62.0,0.10895416953930147,0,16328.017832647462
290000.0,1200.0,3.5,61.0,0.10895416953930147,0,16328.017832647462
110000.0,1550.0,4.5,63.0,0.18551296185981136,0,6835.523660579154
326900.0,1056.0,4.5,77.0,0.18478422608544826,0,25288.574379195423
96500.0,952.0,3.5,102.0,0.10720516383551855,0,22561.837910110047
215000.0,1097.0,3.5,51.0,0.1711387987365775,0,18997.79242026939
340000.0,1334.0,4.5,102.0,0.21489713435268573,0,6447.212058667166
723000.0,1800.0,3.5,128.0,0.054355448236574705,0,3777.5624574451367
310000.0,1200.0,4.5,36.0,0.18478422608544826,0,25288.574379195423
365000.0,1070.0,5.5,71.0,0.13092673330148674,0,7114.375655823714
300000.0,2556.0,5.5,49.0,0.1853678435166187,0,26129.961201455408
564900.0,1748.0,6.5,21.0,0.0746661678740799,0,16059.155621011292
247000.0,800.0,3.5,122.0,0.11218549405337261,0,28968.237034508264
416666.0,2000.0,5.5,105.0,0.11231541017153429,0,5594.811069334601
285000.0,862.0,2.5,125.0,0.009779751530584982,1,2904.785316289741
360000.0,1250.0,4.5,59.0,0.05911609710560861,0,7054.518834068045
220000.0,910.0,2.5,63.0,0.07580404372459201,0,8511.792815490344
242000.0,1439.0,6.5,127.0,0.11349839277275987,0,6974.401816971907
480000.0,1800.0,4.5,59.0,0.05911609710560861,0,7054.518834068045
52000.0,1060.0,3.5,60.0,0.19221851766414752,0,6835.523660579154
240000.0,1200.0,3.5,60.0,0.08705256387379474,0,5784.174983862158
280000.0,1563.0,5.5,70.0,0.10497502546796642,0,7505.270309741818
125000.0,500.0,1.5,62.0,0.10497502546796642,0,5784.174983862158
340000.0,920.0,2.5,105.0,0.05911609710560861,0,7054.518834068045
615000.0,2227.0,6.5,78.0,0.16976707020208254,0,6878.255747602481
380000.0,1031.0,4.5,16.0,0.023680618340745162,0,2904.785316289741
945000.0,2669.0,5.5,135.0,0.07919684971638272,1,5871.892782270141
485000.0,2049.0,5.5,71.0,0.15269576026202653,0,14424.98366270816
361000.0,1360.0,5.5,97.0,0.18551296185981136,0,19776.93095003107
361000.0,1360.0,5.5,97.0,0.18551296185981136,0,8786.617387192315
656000.0,1700.0,5.5,123.0,0.054355448236574705,0,3777.5624574451367
505200.0,1500.0,3.5,125.0,0.07580404372459201,0,7054.518834068045
290500.0,1559.0,5.5,19.0,0.09254216510326622,0,8399.854626637072
250000.0,850.0,3.5,132.0,0.054355448236574705,0,3777.5624574451367
200000.0,920.0,2.5,18.0,0.09527791156925401,0,5937.307141138691
739000.0,1624.0,4.5,53.0,0.020819286563191142,1,14391.57679373126
344000.0,941.0,2.5,53.0,0.020819286563191142,1,2904.785316289741
400000.0,1900.0,5.5,118.0,0.08705256387379474,0,5784.174983862158
700000.0,2100.0,5.5,57.0,0.020819286563191142,1,2904.785316289741
535000.0,1414.0,4.5,123.0,0.021799344141510166,1,2904.785316289741
255000.0,962.0,4.5,29.0,0.15269576026202653,0,14424.98366270816
186465.0,1635.0,6.5,98.0,0.19221851766414752,0,13042.131350681539
186465.0,1635.0,6.5,98.0,0.19221851766414752,0,6802.334979133603
150000.0,861.0,3.5,108.0,0.11349839277275987,0,6974.401816971907
300000.0,1200.0,6.5,128.0,0.11023203296682615,0,14513.58220410423
545000.0,1437.0,4.5,113.0,0.0054120407426338085,0,3777.5624574451367
690000.0,2800.0,4.5,96.0,0.020819286563191142,1,2904.785316289741
556000.0,1600.0,5.5,51.0,0.07580404372459201,0,8511.792815490344
520000.0,1450.0,4.5,115.0,0.07919684971638272,1,5871.892782270141
875000.0,2100.0,5.5,60.0,0.020819286563191142,1,2904.785316289741
125000.0,966.0,3.5,117.0,0.1853678435166187,0,17733.0605022223
290000.0,1890.0,5.5,71.0,0.19221851766414752,0,6835.523660579154
365000.0,1380.0,2.5,96.0,0.07580404372459201,0,8511.792815490344
440000.0,1344.0,4.5,38.0,0.16976707020208254,0,14424.98366270816
276200.0,882.0,3.5,119.0,0.09462213905846716,0,8511.792815490344
400000.0,1020.0,5.5,73.0,0.18478422608544826,0,24637.803406743962
435000.0,1170.0,4.5,22.0,0.01106212316873056,0,2904.785316289741
484000.0,1259.0,4.5,18.0,0.021785581011310808,0,3837.029234079716
495000.0,1295.0,4.5,20.0,0.01106212316873056,0,2904.785316289741
720000.0,2000.0,5.5,112.0,0.054355448236574705,0,3777.5624574451367
515000.0,1256.0,4.5,18.0,0.054355448236574705,0,3777.5624574451367
450000.0,1239.0,4.5,24.0,0.09527791156925401,1,5871.892782270141
535000.0,1000.0,4.5,74.0,0.2123713195725732,0,6447.212058667166
176800.0,1028.0,3.5,98.0,0.08705256387379474,0,5784.174983862158
387000.0,3000.0,7.5,115.0,0.14411971125769393,0,13042.131350681539
387000.0,3000.0,7.5,115.0,0.14411971125769393,0,6802.334979133603
345000.0,2200.0,5.5,69.0,0.12401215337618379,0,11376.086763662172
370000.0,1400.0,5.5,44.0,0.020819286563191142,1,2904.785316289741
51000.0,775.0,2.5,99.0,0.14236071032767572,0,7601.2853819639
384500.0,1116.0,6.5,76.0,0.10895416953930147,0,16328.017832647462
475000.0,2000.0,8.5,96.0,0.16976707020208254,0,14424.98366270816
630000.0,1900.0,6.5,36.0,0.11231541017153429,0,5899.041180293554
245000.0,850.0,3.0,22.0,0.0033248040543765955,0,2904.785316289741
620000.0,1256.0,4.5,98.0,0.020819286563191142,1,2904.785316289741
335000.0,1250.0,3.5,100.0,0.09462213905846716,0,8511.792815490344
275000.0,1108.0,5.5,96.0,0.12907841092917058,0,7125.353975479337
853000.0,1971.0,7.5,5.0,0.07919684971638272,1,5871.892782270141
425000.0,2156.0,7.5,127.0,0.09208347491271303,0,5864.192070203994
295555.0,1152.0,5.5,103.0,0.17923227408308978,0,25288.574379195423
780000.0,1724.0,5.5,21.0,0.009779751530584982,1,14391.57679373126
244000.0,665.0,1.5,48.0,0.020819286563191142,1,2904.785316289741
351000.0,1900.0,4.5,104.0,0.15269576026202653,0,7114.375655823714
630000.0,2100.0,5.5,101.0,0.1296833237852825,0,5795.235513793518
520000.0,2103.0,4.5,71.0,0.1296833237852825,1,7387.597967948396
275000.0,1200.0,5.0,99.0,0.11218549405337261,0,28968.237034508264
332000.0,1350.0,5.0,51.0,0.05911609710560861,0,7054.518834068045
323500.0,1000.0,3.0,134.0,0.03222622689673877,0,3777.5624574451367
263000.0,1021.0,6.0,70.0,0.15861097639507712,0,11986.71497584541
263000.0,1021.0,6.0,70.0,0.15861097639507712,0,7817.472947167409
270000.0,1000.0,4.0,100.0,0.09462213905846716,0,8511.792815490344
290000.0,1080.0,6.0,65.0,0.11349839277275987,0,6974.401816971907
430000.0,1225.0,4.5,23.0,0.009779751530584982,1,2904.785316289741
270000.0,1000.0,4.5,110.0,0.13368835164292042,0,17940.84186575654
335000.0,1901.0,5.5,65.0,0.15861097639507712,0,11986.71497584541
335000.0,1901.0,5.5,65.0,0.15861097639507712,0,7817.472947167409
150000.0,495.0,1.5,47.0,0.07580404372459201,0,8511.792815490344
500000.0,1031.0,2.5,98.0,0.020819286563191142,1,2904.785316289741
250000.0,947.0,3.5,51.0,0.13092673330148674,0,13953.779271829533
325000.0,1077.0,4.5,69.0,0.11023203296682615,0,11376.086763662172
359000.0,1170.0,5.5,67.0,0.13368835164292042,0,17940.84186575654
748000.0,2136.0,6.5,21.0,0.052756763509526475,0,16059.155621011292
218000.0,1264.0,4.5,71.0,0.1853678435166187,0,20176.193231418885
465000.0,1400.0,4.5,113.0,0.07919684971638272,1,5871.892782270141
695000.0,2787.0,7.5,123.0,0.03922009578009744,0,3260.7521071968877
210000.0,750.0,2.5,63.0,0.020819286563191142,1,2904.785316289741
415000.0,2731.0,5.5,130.0,0.12401215337618379,0,11376.086763662172
460000.0,1546.0,5.5,114.0,0.07919684971638272,1,5871.892782270141
62500.0,1104.0,4.5,102.0,0.14236071032767572,0,9155.893814711526
238000.0,753.0,2.5,37.0,0.021799344141510166,1,2904.785316289741
520000.0,990.0,2.5,17.0,0.020819286563191142,1,2904.785316289741
292000.0,1650.0,5.5,20.0,0.1296833237852825,0,5795.235513793518
775000.0,1888.0,5.5,129.0,0.09527791156925401,0,5937.307141138691
582500.0,1500.0,6.5,56.0,0.042209195893784565,1,7844.505791586083
635000.0,1500.0,4.5,30.0,0.05911609710560861,0,7054.518834068045
269000.0,1040.0,5.5,64.0,0.18551296185981136,0,20442.298630428504
269000.0,1040.0,5.5,64.0,0.18551296185981136,0,8361.356648731746
262000.0,1161.0,4.5,68.0,0.14411971125769393,0,11986.71497584541
262000.0,1161.0,4.5,68.0,0.14411971125769393,0,7817.472947167409
75000.0,1037.0,3.5,69.0,0.08705256387379474,0,6778.768967434423
639000.0,1250.0,4.5,0.0,0.054355448236574705,0,3777.5624574451367
460000.0,1047.0,4.5,21.0,0.009779751530584982,1,2904.785316289741
145000.0,700.0,2.5,52.0,0.09462213905846716,0,28968.237034508264
700000.0,2300.0,4.5,113.0,0.042209195893784565,1,7844.505791586083
60000.0,1106.0,3.5,108.0,0.14236071032767572,0,22561.837910110047
240000.0,1604.0,3.5,72.0,0.18551296185981136,0,20442.298630428504
240000.0,1604.0,3.5,72.0,0.18551296185981136,0,8361.356648731746
